shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
SA_R1,9.0524136,-79.4441121,1592,8128.78
SA_R1,9.0524052,-79.4441346,1593,8131.42
SA_R1,9.0523892,-79.444162,1594,8134.92
SA_R1,9.0523695,-79.4441892,1595,8138.62
SA_R1,9.0523458,-79.4442133,1596,8142.36
SA_R1,9.0523278,-79.4442469,1597,8146.55
SA_R1,9.0523088,-79.4442797,1598,8150.72
SA_R1,9.0522881,-79.4443212,1599,8155.84
SA_R1,9.052271,-79.4443819,1600,8162.77
SA_R1,9.0522479,-79.4444377,1601,8169.41
SA_R1,9.0522236,-79.4445008,1602,8176.85
SA_R1,9.052207,-79.4445647,1603,8184.1
SA_R1,9.0521918,-79.4446351,1604,8192.02
SA_R1,9.0521821,-79.4447034,1605,8199.59
SA_R1,9.0521712,-79.4447669,1606,8206.67
SA_R1,9.0521508,-79.4448407,1607,8215.09
SA_R1,9.0521314,-79.4449106,1608,8223.06
SA_R1,9.0521106,-79.4449514,1609,8228.1
SA_R1,9.0521013,-79.44498,1610,8231.41
SA_R1,9.0520918,-79.4449992,1611,8233.77
SA_R1,9.0520858,-79.4450092,1612,8235.05
SA_R1,9.0520855,-79.4450085,1613,8235.13
SA_R1,9.0520875,-79.4450039,1614,8235.68
SA_R1,9.0520875,-79.4450039,1615,8235.68
SA_R1,9.0520875,-79.4450039,1616,8235.68
SA_R1,9.0520875,-79.4450039,1617,8235.68
SA_R1,9.0520875,-79.4450039,1618,8235.68
SA_R1,9.0520875,-79.4450039,1619,8235.68
SA_R1,9.0520875,-79.4450039,1620,8235.68
SA_R1,9.0520875,-79.4450039,1621,8235.68
SA_R1,9.0520924,-79.4449984,1622,8236.5
SA_R1,9.0520815,-79.4449928,1623,8237.85
SA_R1,9.0520818,-79.4449926,1624,8237.89
SA_R1,9.0520818,-79.4449926,1625,8237.89
SA_R1,9.0520818,-79.4449926,1626,8237.89
SA_R1,9.0520818,-79.4449926,1627,8237.89
SA_R1,9.0520818,-79.4449926,1628,8237.89
SA_R1,9.0520818,-79.4449926,1629,8237.89
SA_R1,9.0520818,-79.4449926,1630,8237.89
SA_R1,9.0520818,-79.4449926,1631,8237.89
SA_R1,9.0520818,-79.4449926,1632,8237.89
SA_R1,9.0520818,-79.4449926,1633,8237.89
SA_R1,9.0520818,-79.4449926,1634,8237.89
SA_R1,9.0520807,-79.4449915,1635,8238.08
SA_R1,9.0520803,-79.4449925,1636,8238.2
SA_R1,9.0520794,-79.4449966,1637,8238.67
SA_R1,9.0520721,-79.4450068,1638,8240.04
SA_R1,9.0520632,-79.4450227,1639,8242.05
SA_R1,9.0520526,-79.4450429,1640,8244.57
SA_R1,9.0520456,-79.4450601,1641,8246.6
SA_R1,9.0520365,-79.4450839,1642,8249.41
SA_R1,9.0520225,-79.4451129,1643,8252.96
SA_R1,9.0520099,-79.4451494,1644,8257.19
SA_R1,9.0519661,-79.4452021,1645,8264.77
SA_R1,9.0519317,-79.4452512,1646,8271.37
SA_R1,9.0519027,-79.445302,1647,8277.82
SA_R1,9.0518731,-79.445362,1648,8285.18
SA_R1,9.0518395,-79.4454343,1649,8293.95
SA_R1,9.0518016,-79.4455171,1650,8303.97
SA_R1,9.051773,-79.4456051,1651,8314.15
SA_R1,9.0517443,-79.4457074,1652,8325.83
SA_R1,9.051717,-79.4458021,1653,8336.66
SA_R1,9.0516924,-79.4458866,1654,8346.33
SA_R1,9.0516706,-79.4459742,1655,8356.26
SA_R1,9.051652,-79.4460579,1656,8365.67
SA_R1,9.0516269,-79.4461387,1657,8374.98
SA_R1,9.0516063,-79.4462245,1658,8384.67
SA_R1,9.0515845,-79.4463062,1659,8393.97
SA_R1,9.0515594,-79.4463827,1660,8402.82
SA_R1,9.0515401,-79.4464488,1661,8410.39
SA_R1,9.0515239,-79.4465217,1662,8418.6
SA_R1,9.0515003,-79.4465909,1663,8426.63
SA_R1,9.0514808,-79.4466624,1664,8434.78
SA_R1,9.0514663,-79.4467375,1665,8443.18
SA_R1,9.0514451,-79.4468071,1666,8451.18
SA_R1,9.0514253,-79.4468745,1667,8458.9
SA_R1,9.051404,-79.4469479,1668,8467.3
SA_R1,9.0513887,-79.447022,1669,8475.61
SA_R1,9.0513662,-79.4470981,1670,8484.33
SA_R1,9.0513435,-79.4471819,1671,8493.88
SA_R1,9.0513195,-79.4472722,1672,8504.15
SA_R1,9.0513015,-79.4473717,1673,8515.25
SA_R1,9.05128,-79.4474665,1674,8525.94
SA_R1,9.051263,-79.4475594,1675,8536.31
SA_R1,9.0512378,-79.4476568,1676,8547.37
SA_R1,9.051214,-79.4477559,1677,8558.57
SA_R1,9.0511904,-79.4478673,1678,8571.08
SA_R1,9.0511721,-79.4479669,1679,8582.2
SA_R1,9.0511582,-79.4480668,1680,8593.28
SA_R1,9.0511394,-79.4481558,1681,8603.28
SA_R1,9.0511205,-79.4482392,1682,8612.67
SA_R1,9.0510992,-79.4483214,1683,8622.01
SA_R1,9.0510794,-79.4483986,1684,8630.76
SA_R1,9.0510661,-79.4484784,1685,8639.65
SA_R1,9.0510595,-79.448559,1686,8648.53
SA_R1,9.0510519,-79.4486469,1687,8658.22
SA_R1,9.0510393,-79.448745,1688,8669.09
SA_R1,9.0510319,-79.4488485,1689,8680.48
SA_R1,9.051018,-79.4489552,1690,8692.3
SA_R1,9.0510083,-79.4490679,1691,8704.72
SA_R1,9.051001,-79.4491807,1692,8717.13
SA_R1,9.0509965,-79.4492881,1693,8728.94
SA_R1,9.0509931,-79.4493826,1694,8739.31
SA_R1,9.0509982,-79.4494672,1695,8748.63
SA_R1,9.0509965,-79.4495479,1696,8757.49
SA_R1,9.0509949,-79.4496199,1697,8765.39
SA_R1,9.050996,-79.4496889,1698,8772.98
SA_R1,9.0509955,-79.4497535,1699,8780.08
SA_R1,9.0509983,-79.4498139,1700,8786.71
SA_R1,9.0509987,-79.4498655,1701,8792.37
SA_R1,9.0509978,-79.4499277,1702,8799.21
SA_R1,9.0509937,-79.4499907,1703,8806.14
SA_R1,9.050985,-79.4500482,1704,8812.53
SA_R1,9.0509754,-79.4501019,1705,8818.52
SA_R1,9.0509671,-79.4501506,1706,8823.95
SA_R1,9.0509661,-79.4501962,1707,8828.96
SA_R1,9.0509729,-79.4502413,1708,8833.96
SA_R1,9.0509714,-79.4502734,1709,8837.49
SA_R1,9.050969,-79.4502976,1710,8840.17
SA_R1,9.0509652,-79.4503184,1711,8842.49
SA_R1,9.0509616,-79.450336,1712,8844.46
SA_R1,9.0509584,-79.4503481,1713,8845.83
SA_R1,9.0509542,-79.450357,1714,8846.93
SA_R1,9.0509452,-79.4503618,1715,8848.05
SA_R1,9.0509426,-79.4503691,1716,8848.9
SA_R1,9.0509441,-79.4503777,1717,8849.86
SA_R1,9.050947,-79.4503813,1718,8850.37
SA_R1,9.0509466,-79.4503818,1719,8850.44
SA_R1,9.0509466,-79.4503818,1720,8850.44
SA_R1,9.0509466,-79.4503818,1721,8850.44
SA_R1,9.0509466,-79.4503818,1722,8850.44
SA_R1,9.0509466,-79.4503818,1723,8850.44
SA_R1,9.0509466,-79.4503818,1724,8850.44
SA_R1,9.0509466,-79.4503818,1725,8850.44
SA_R1,9.0509466,-79.4503818,1726,8850.44
SA_R1,9.0509466,-79.4503818,1727,8850.44
SA_R1,9.0509466,-79.4503818,1728,8850.44
SA_R1,9.0509466,-79.4503818,1729,8850.44
